ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
31456	pick up	pick	up	3.000000	2.403700	"One Sunday school paper which I picked up in the seat, probably put there by some mischievous boy, had written upon it - "" Carondolet Southern Confederacy, "" is the only evidence we had that this was a "" Secesh "" church."
31457	add up	add	up	3.090910	1.700270	"Uncle, when you add up your expenses do you ever find you have got more money than you had in the beginning? """
31458	pop up	pop	up	3.100000	1.449140	> > We have a customized program that sends out emails for us > but since we moved to outlook this nag box pops up for > each one.
31459	speed up	speed	up	3.100000	1.663330	As yet we have not identified anyone who could significantly speed up the agreed delivery timelines for the first half of 2006, but we have been able to identify partners to ensure against breakdowns in supply, and partners to broaden geographic coverage.
31460	get up	get	up	3.100000	1.728840	I want to get up at six o'clock and go early in the morning when the world is fast asleep.
31461	go up	go	up	3.100000	1.791960	Went up in an air speed Oxford with a Polish pilot.
31462	team up	team	up	3.100000	1.791960	Los Angeles, CA -- Santa Claus is Coming to Town -- Chiropractors from around the globe have teamed up in a massive effort to see that Santa Claus (and his Reindeer ) are provided with Chiropractic care throughout the holiday weekend.
31463	fill up	fill	up	3.100000	1.791960	The dragging days until the trysting time for the breakfast were filled up with business cares, but Randall Clayton had roamed the streets of New York at night, restlessly, since Witherspoon 's sailing.
31464	build up	build	up	3.100000	2.024850	Our first concern, therefore, must be to formulate some common fundamental idea of education, and to build up on it a national system.
31465	pick up	pick	up	3.100000	2.024850	All the help we had to expect was from some passing ship, which might see us, and pick us up.
31466	add up	add	up	3.100000	2.131770	And the amount I drink of it, those 50 cents add up!
31467	add up	add	up	3.111110	1.536590	There is of course the occasional sound bite thrown in - but its what it all adds up to that makes it so impressive.
31468	dress up	dress	up	3.200000	1.619330	If you 're searching to get dressed up, have a wild time or be scared out of your wits, you 'll uncover lots of items to do for Halloween in New York City.
31469	pop up	pop	up	3.200000	1.619330	"And the next morning, the first indication the child gave of being awake was by popping up her head from the pillow, and making that other inquiry, which she had so unaccountably connected with her investigations about the scarlet letter: --  "" Mother!"
31470	lead up	lead	up	3.200000	1.686550	"He led them up, he led them down, And round the gloomy wood, Till little Jane, who hungry was, Began to ask for food. """
31471	lead up	lead	up	3.200000	1.751190	There were some steps leading up and the people went up.
31472	blow up	blow	up	3.200000	1.751190	Patrick Street,...... the newspaper offices are aflame following dynamite explosions, which blew up many buildings The reconvening of the Dail Eireann, ' scheduled for Aug. 12, was postponed today until.
31473	walk up	walk	up	3.200000	1.873800	Walk up, gentlemen, walk up, and help yourselves!
31474	hold up	hold	up	3.200000	1.932180	I sat downstairs in the hall as long as I could hold my head up; but by nine I crept upstairs, too weary to care what happened if I could but get my head on a pillow.
31475	speed up	speed	up	3.200000	1.988860	And as a result, the Americans determined to speed up their attack.
31476	start up	start	up	3.300000	1.251670	I have a used S 60 with the D 5 diesel engine which has recently started to have problems starting up but only when the engine has got nice and hot.
31477	wind up	wind	up	3.300000	1.418140	I remember the time because, having forgotten to wind up my watch last night I had just set it running.
31478	wrap up	wrap	up	3.300000	1.418140	"Ten years as managing director of the National Retail Dry Goods Association gave Lew Hahn intimate knowledge of department stores, plus "" reputation, "" of which he had almost none when he began wrapping up shoes in Andrew Alexander 's shop."
31479	build up	build	up	3.300000	1.702940	Of all modes of forming the nuclei, this I believe will be found to be the neatest,...... in which I have successfully formed my nuclei, I shall now show how they may be all built up into powerful stocks.
31480	cover up	cover	up	3.300000	1.766980	I saw Shingleton take the hay and cover it up with some straw.
31481	pop up	pop	up	3.300000	1.766980	"Just then the frog popped up its head out of the Well of the World 's End, and said: "" Remember your promise. """
31482	blow up	blow	up	3.300000	1.828780	In his landing craft, however, Houghton continued towards the shore, moving to the centre of the beach where he stormed the sands, his LCA blowing up behind him.
31483	pull up	pull	up	3.300000	2.002780	He sprang forward just in time to catch her and pull her up.
31484	step up	step	up	3.400000	1.349900	"I stepped up close to the stage and looked in and up. """
31485	move up	move	up	3.400000	1.429840	Whether its more or less, inevitably IFAs will move up market, and that leaves millions of people in need of advice, ' he said.
31486	wake up	wake	up	3.400000	1.429840	There 's that moment when you think that if you go to sleep and wake up, you 'll discover it was only a bad dream.
31487	wake up	wake	up	3.400000	1.429840	"wake up, "" said the little girl as Mrs. Marshall entered."
31488	add up	add	up	3.400000	1.505550	There were a lot of pieces in the weekend press asking if the sums still add up for amateur landlords.
31489	come up	come	up	3.400000	1.712700	The women and children huddled in the pews of the church, until Parson Lyon, musket in hand, came up from the shore to tell them that all was quiet and to return to their homes.
31490	step up	step	up	3.400000	1.837870	Mr. Dyer stepped up and shut the roof of the ark.
31491	wake up	wake	up	3.444440	0.881917	The first group is all songs about waking up again.
31492	wake up	wake	up	3.500000	1.433720	""" Mmm... after I wake up a little, "" she mumbled and made her way towards the washroom."
31493	move up	move	up	3.500000	1.581140	The stage is in half-darkness, lighted only by the play of the fire which is in the fireplace N. JIM moves up to mantel and leans himself upon it in deep dejec- JIM MORLEY Sleep!
31494	add up	add	up	3.500000	1.649920	I just added up yesterday what my husband and I have spent on groceries for the month of January, so far we are at $372 for two people, but we only eat out once a week.
31495	go up	go	up	3.500000	1.715940	When precious metal prices go up, she says she does get more people calling to ask what she 's paying.
31496	step up	step	up	3.500000	1.715940	The strings are twisted, then let go, and as the hoop revolves, each may step up and get a bite from whatever comes to him.
31497	go up	go	up	3.500000	1.779510	Second Citizen In truth, my friend, he went up like a heavy-winged fowl, and I doubt not he will come down like a nighthawk by daylight.
31498	lead up	lead	up	3.500000	1.900290	"No, I 'm only looking for something, "" Virginia had answered, while she hurried back past the church and down the slanting street to the twelve stone steps which led up the terraced hillside at the rectory."
31499	pick up	pick	up	3.555560	1.424000	I have some kitchenware going back 20 -30 years, things I picked up as I moved from place to place in the 1980 s and others left behind for me.
31500	speed up	speed	up	3.600000	1.429840	Essentially I find Lightroom has speeded up my workflow enormously and if I find any great shots in the current batch of 600 + images I am processing, will also do them is PS for comparison.
31501	blow up	blow	up	3.600000	1.505550	Here a caisson blew up, tearing the horses to pieces, and whirling a cannoneer among the clouds.
31502	step up	step	up	3.600000	1.505550	"Noticing that the boy kept his place, the sailor said, "" Step up, boy, and wet your whistle. """
31503	speed up	speed	up	3.600000	1.577620	Enzymes Enzymes are proteins that speed up and control chemical reactions such as digestion in the body.
31504	pick up	pick	up	3.600000	1.646550	He picked it up, but he could do nothing with it.
31505	pop up	pop	up	3.600000	1.776390	"I had a smelling bottle all ready if she fainted away, "" added Steve, popping up from behind the great chair. """
31506	pick up	pick	up	3.600000	2.065590	I can pick up some tools, and as for a woman, Merry Etty an ' me have talked that over to-day.
